Nmean,Nvar,Nmax,Nmin,Nmed,Nsum,Nprod,Field size (ha),"Rice Crop Intensity(D=Double, T=Triple)",Rice Yield (kg/ha),RVImean,RVIvar,RVImax,RVImin,RVImed,RVIsum,RVIprod
0.3669542477858055,0.0252804944896935,0.5508924750670852,0.1019266620121595,0.4146084632968575,8.07299345128772,1.4110257659730798e-11,3.0,3,6400,0.7880231510526315,0.1103652887343782,1.1775945,0.0926067,0.91045964,14.97243987,0.0004883979434757
0.4037779251132533,0.0265843338400161,0.5811981747198759,0.0746943560542623,0.4498940227054208,8.883114352491573,1.2336949032993454e-10,4.0,2,5500,0.7186930394736842,0.136048606156203,1.2552984,0.20265181,0.8364922,13.65516775,7.031212204010313e-05
0.3876199152579566,0.0154615327855225,0.5210967244469706,0.1620799941759473,0.4369335620101305,8.527638135675046,2.1319783239807603e-10,2.5,3,5500,0.6952691668421053,0.161513290103467,1.3590401,0.12632088,0.70818037,13.21011417,1.6087459950966376e-05
0.3223857161568504,0.0348206967258448,0.5117630801599634,0.0569425330138018,0.4082793933576878,7.092485755450709,4.5478532134838567e-14,2.25,2,5500,0.7331621973684211,0.1482353155250909,1.4333326,0.21216871,0.8244029,13.93008175,0.0001285355285096
0.3381559669929282,0.0285677275186333,0.5292707853686708,0.0799663213061017,0.4077776494222955,7.439431273844422,1.0265154815409153e-12,4.9,2,5500,0.6601843568421053,0.1373063311447559,1.4229131,0.21495911,0.5705302,12.54350278,1.6015500464688078e-05
0.3524162815993127,0.0294716493108453,0.5432737666296417,0.1022964919787354,0.421933951348503,7.753158195184881,3.280829576558687e-12,2.0,2,6600,0.6803651884210525,0.1095559346265879,1.2058324,0.15459746,0.7343416,12.926938579999998,4.031045793048758e-05
0.368377241517252,0.0234252438564646,0.5555443565029639,0.0759475573262018,0.3777238853024075,8.104299313379544,1.8370621187794992e-11,3.0,2,5500,0.585878755263158,0.1119473975911782,1.2146034,0.1214959,0.62597597,11.131696350000002,8.386756006535415e-07
0.3741264917315534,0.0182247272353325,0.521005874981368,0.1750382298786006,0.438655901452247,8.230782818094175,7.746426048506105e-11,2.0,3,5500,0.7421752331578948,0.0784123806649684,1.188862,0.0945141,0.78681797,14.101329430000002,0.0003188530562584
0.3574576059139478,0.0231136370191111,0.542309989062725,0.0559616031396242,0.3838015655811314,7.864067330106852,1.0234865204190632e-11,1.7,3,6500,0.6299332684210527,0.1274270845591724,1.3256234,0.16231894,0.56436884,11.9687321,5.459601920147069e-06
0.3730421677503526,0.0174727544233889,0.5498476041556192,0.1024496510680224,0.3950747417670703,8.206927690507758,5.2954519692038196e-11,1.2,3,6000,0.6683851789473684,0.0826773472137897,1.1038216,0.19373223,0.6762647,12.6993184,6.026412187254946e-05
0.3703174024184015,0.019963785213586,0.5393477858106297,0.0905218597957578,0.4027731443988207,8.146982853204833,2.857812734272497e-11,2.1,3,5500,0.7539188821052631,0.1620279283356728,1.2767924,0.15684699,0.8009279,14.32445876,7.95193571418014e-05
0.3290139462459551,0.0298747780371501,0.5331586776804391,0.0793953344763442,0.3585071795245838,7.2383068174110115,5.146389781542658e-13,3.0,3,6400,0.8595650905263159,0.1229418471949098,1.3000808,0.1471781,0.9890937,16.331736720000002,0.0061860750420312
0.3757071893732904,0.0137439256652937,0.4980619848272355,-0.0114736106954006,0.4252930782747032,8.265558166212388,-2.272827835815347e-11,3.2,3,6600,0.6721756131578949,0.1999338421162927,1.2744418,0.1067333,0.82955074,12.771336650000002,1.6820428206241136e-06
0.370336413566265,0.0102175207918011,0.5142689553623765,0.1943741356365628,0.4049551066515864,8.14740109845783,1.2713231975051615e-10,1.75,2,6000,0.5709402078947369,0.0558535827052629,0.9079232,0.13890965,0.63815576,10.84786395,2.0220677535802594e-06
0.402918824953468,0.0088915882789777,0.5040725738646766,0.2072782365941607,0.4409581127256565,8.864214148976297,1.0391111617870819e-09,3.0,2,6500,0.7374980105263157,0.1106012210501856,1.368087,0.14321765,0.7582941,14.012462199999998,0.0001937878607386
0.3695350730623065,0.0066021608716149,0.4499585365597437,0.0960139212180857,0.3814884640702561,8.129771607370744,1.3157716320472803e-10,4.0,3,6000,0.6285344389473684,0.0152905235393816,1.0059962,0.449146,0.59896135,11.942154339999998,0.0001072682314556
0.3648280497968551,0.0071586407291771,0.4741942639586738,0.1307815944158707,0.3813203483990501,8.026217095530813,1.1051120487950748e-10,2.5,3,6400,0.6254820994736843,0.1296438800906577,1.285779,0.1714125,0.428862,11.88415989,4.109449910867521e-06
0.3590495606265538,0.0096321342987492,0.4644924123295342,0.0475775341629797,0.3919082700721665,7.899090333784184,3.3933674114817646e-11,5.0,3,6000,0.655981152631579,0.0908245822103361,1.1547583,0.1308169,0.60501266,12.4636419,2.763490105228576e-05
0.3465456383146744,0.0066294678135828,0.5058112900616664,0.2097642969237681,0.3317973185481172,7.624004042922838,4.125415779716032e-11,2.0,3,6500,0.5444809894736843,0.0290115415085312,0.92581755,0.2805085,0.52668136,10.3451388,3.949936792831863e-06
0.3903351598543008,0.016849905667083,0.5387792966924861,0.1104300154517731,0.4668730584756525,8.587373516794619,1.936029420814639e-10,1.91,3,5500,0.6480799863157894,0.0376641300829293,1.0330851,0.26897407,0.6215696,12.313519739999998,0.0001076269900914
0.30141770522883,0.0274816500857356,0.4979112751540291,-0.0564170868613833,0.3335854474344519,6.63118951503426,3.7913486356077136e-14,2.5,2,6400,0.5965351815789475,0.1050442860795076,1.3104435,0.157213,0.50311446,11.334168450000002,2.858112131185891e-06
0.3320393388150476,0.0064244518629432,0.4631646217777135,0.195328608119927,0.3367688379931898,7.304865453931049,1.5419363779620798e-11,2.0,2,6400,0.7238633705263157,0.0842439871242495,1.1524554,0.22305265,0.695131,13.753404039999998,0.0003837837956075
0.3764806108906464,0.0128214006341813,0.4847015097491383,0.0297155166951783,0.4138112881944117,8.282573439594222,5.365167431215129e-11,2.3,2,6500,0.6860443231578949,0.130395586288191,1.3641037,0.1083518,0.7534557,13.034842140000002,2.4367959549724453e-05
0.3940668345299345,0.0162077477114692,0.5144369796905195,0.1377983480734291,0.4701822182535791,8.66947035965856,2.828999245609737e-10,3.0,2,5500,0.583521905263158,0.0158815892635207,0.7868307,0.39078495,0.6061247,11.0869162,2.325579238144333e-05
0.3760336363832376,0.0134672835309309,0.5102611931093438,0.1123184382561086,0.4307438427019623,8.272740000431229,1.1969644510279758e-10,2.2,2,6600,0.7196799394736842,0.1873140150176735,1.423928,0.15696242,0.57092863,13.673918850000002,4.396609193803981e-05
0.390130035641585,0.0077062562231129,0.507158518099413,0.2294593186243675,0.3934284032579718,8.582860784114871,5.61880199789267e-10,2.3,2,5500,0.7843616378947368,0.1281651875701326,1.360959,0.10436947,0.881832,14.90287112,0.0004492084348452
0.392828411351997,0.0170104706935645,0.5291912046892396,0.0138336774451575,0.4344780698311217,8.642225049743933,4.8305898941958136e-11,3.34,2,6000,0.6707508236842104,0.1410815445319292,1.2696979,0.11210114,0.62272763,12.744265649999996,1.5842987606767368e-05
0.3618262901229489,0.0111000316415644,0.4812186611268238,0.1664778193146902,0.370772648240773,7.960178382704877,6.838396341361389e-11,1.65,3,5500,0.6615816310526316,0.1149058628101352,1.3591772,0.0831272,0.56406516,12.57005099,2.022557482637033e-05
0.3709573885007941,0.0045412079814162,0.4828379753659572,0.2405720247637033,0.3752372435463412,8.16106254701747,2.2958844135271168e-10,4.0,3,5500,0.6013357605263158,0.0401102031478239,1.1035488,0.3348709,0.594982,11.42537945,2.597853902746761e-05
0.3468056364129747,0.012402942567982,0.5201543948700449,0.158548081621495,0.3436293853775023,7.629724001085443,2.1517538971032705e-11,3.0,2,6500,0.6101728894736841,0.0722424669883257,1.0573806,0.19775698,0.601617,11.5932849,1.1662712810493027e-05
0.3849365319077865,0.0152144958752867,0.548023278507957,0.1315719344870939,0.4003593937066577,8.468603701971304,1.8323714259903567e-10,2.0,3,6000,0.7357295657894736,0.1220830123249573,1.4213078,0.14388682,0.6642484,13.978861749999998,0.0002675901356005
0.3870576123036978,0.010058268334637,0.5161854365856898,0.208808945030718,0.4045604085534401,8.515267470681351,3.7131638291082337e-10,1.3,3,6000,0.6560969615789474,0.0618509460162745,1.0768533,0.18611768,0.6800458,12.46584227,5.526393418798419e-05
0.3637554206845094,0.0193614899045647,0.5745606087101689,0.0796229419809953,0.3548217215177048,8.002619255059207,2.573332495447078e-11,1.45,3,6000,0.687194804736842,0.0801442919096224,1.1183883,0.27161857,0.72408104,13.05670129,0.0001324280933066
0.3461068615026592,0.0221032818439906,0.5559563424287051,0.1503080324267349,0.334512007594326,7.614350953058501,7.506213241418016e-12,1.6,3,6000,0.6302281657894737,0.0849800124337551,1.1474792,0.19720843,0.640962,11.97433515,1.3311458438409217e-05
0.365028340139464,0.0081847261903301,0.4779762232721453,0.1949227386059233,0.3815282721005881,8.030623483068208,1.1069820491886495e-10,2.0,3,5500,0.7993762252631578,0.0263485195475907,1.0562899,0.49270323,0.7996648,15.188148279999998,0.0096620310403811
0.3659191570031627,0.0179403638980328,0.518956307910926,0.1304322029517221,0.4279333386925096,8.05022145406958,3.4996647947546654e-11,1.8,3,6000,0.7034799326315789,0.1402715589715325,1.3707305,0.05740707,0.6131449,13.36611872,1.3459726356982846e-05
0.3956057504558416,0.0171785435670594,0.543513749679491,0.1393660480422468,0.4224219391064031,8.703326510028516,3.189727197642053e-10,5.0,3,6000,0.7566087947368421,0.0932865166447769,1.1885217,0.2096208,0.7716246,14.3755671,0.0007668328473986
0.3786910358837648,0.0099665370904583,0.4971969320297033,0.1660247128164533,0.4001094349328405,8.331202789442825,2.048566660577032e-10,5.0,3,6000,0.6870623794736841,0.1279526955235679,1.3547316,0.10407632,0.7697891,13.054185209999998,2.801793957052904e-05
0.4001172338198174,0.0076302768346682,0.5499779363501396,0.2189354074281269,0.3991532081309657,8.802579144035983,1.013925049894519e-09,3.6,3,6500,0.6941940726315788,0.1099118562718583,1.1695024,0.12678638,0.80718744,13.18968738,4.118906442366174e-05
0.3797346897999556,0.0130395980638932,0.5621370057723307,0.1961264540072789,0.3909327388554359,8.354163175599025,1.975127797849239e-10,2.3,3,6400,0.6214480084210527,0.0802573311612957,1.0371165,0.11837427,0.6476898,11.807512160000002,9.154308948224563e-06
0.3574430203220539,0.0167465091127783,0.5339228710061116,0.055500762126782,0.3687421275227347,7.863746447085186,1.887443871793719e-11,2.0,3,6400,0.7186605008421054,0.0844506202729732,1.3548418,0.124270216,0.7581789,13.654549516000005,0.0002017503835104
0.2985598065952418,0.0109014411026322,0.4493723983306636,0.0460629921259842,0.2885444878135008,6.568315745095319,3.602697662804444e-13,2.0,3,5500,0.7310454657894736,0.082561516140976,1.1435577,0.21130084,0.7829734,13.88986385,0.0003887900616339
0.3749131707274203,0.0189647747272357,0.5423476258178854,0.1196003794526189,0.4049092230882168,8.248089756003248,6.258365148649136e-11,1.95,3,5500,0.6830909936842106,0.0974963219024854,1.1971877,0.19956273,0.70596397,12.97872888,7.083883836977341e-05
0.3950320896764321,0.0136026243356071,0.5322863270206678,0.1464576915012679,0.4134069517144986,8.690705972881508,3.664307154936955e-10,1.4,3,6500,0.6971145373684212,0.0569622708258822,1.106687,0.27050853,0.6980151,13.245176210000002,0.0003007118548779
0.3805048678709821,0.0187270688854254,0.5336410752484755,0.1297131437887152,0.4284250907627949,8.371107093161607,8.971156243461988e-11,2.6,3,5500,0.7457931594736842,0.097466211549865,1.3725399,0.14073242,0.7701412,14.17007003,0.0003807874350185
0.3658334651002105,0.0256664947131117,0.5473357719053559,0.0431465725499361,0.402480175421092,8.048336232204631,5.4709033244371096e-12,2.0,3,6500,0.6920301757894736,0.0893370069156164,1.072759,0.12563248,0.79517436,13.148573339999995,8.110496643843677e-05
0.3221823680736931,0.006197260521601,0.4734796915452295,0.1921307922567664,0.3310093337463091,7.08801209762125,7.765731580414257e-12,1.65,3,6500,0.7675317568421052,0.0432510537889463,1.1234119,0.33980787,0.7606974,14.58310338,0.0030406075447165
0.29965748331973,0.0174586495528208,0.4208808786444803,0.0369153217384039,0.3980705477079646,6.59246463303406,1.0074189184971937e-13,2.56,3,6000,0.6968242168421052,0.0627059677567942,1.0758685,0.19865812,0.6611595,13.239660119999998,0.0002462488552135
0.3799275227975807,0.0213686057366449,0.5526417819070412,0.1088842606051242,0.4009470630653945,8.358405501546777,5.6215360075279514e-11,1.5,3,6000,0.6765077110526316,0.1477068902618247,1.2620028,0.09290282,0.7271224,12.85364651,7.844876513368813e-06
0.3491447440528865,0.0228240468464355,0.53480190737632,0.0725526226167894,0.3796573939136808,7.681184369163504,4.396280612126947e-12,1.74,2,6400,0.8215746615789474,0.1173143457147167,1.241583,0.2428769,0.91407657,15.60991857,0.0022872608820789
0.364330422031041,0.0135337758821723,0.5180693666070592,0.1643648969299944,0.4090586852281702,8.015269284682903,6.169403811552146e-11,1.7,3,6000,0.7270420254736844,0.1279109908308847,1.2558091,0.10571843,0.8199259,13.813798484000005,3.1769056738859576e-05
0.4056219011146457,0.0203015666132825,0.5685815900496045,0.1238342239550781,0.4590494720942764,8.923681824522205,3.6632985232766605e-10,1.7,3,6500,0.7219629552631579,0.2014827762610274,1.4358858,0.10737818,0.7642667,13.71729615,1.6841624909886906e-05
0.377668309006062,0.0301706112227418,0.5484374442101257,0.097409060955021,0.4759471308032398,8.308702798133364,1.4947786508065566e-11,3.6,3,5500,0.6872106510526317,0.0848812556273532,1.1806028,0.19062628,0.7293015,13.057002370000005,9.47718090045783e-05
0.3404101479769313,0.0160572025772777,0.4953696329170698,0.0124657413137653,0.3813111782534957,7.489023255492489,4.867781794451687e-13,2.7,3,6400,0.8195192815789474,0.0844089743265866,1.2529444,0.14661472,0.8832021,15.57086635,0.0037871996348796
0.3946240081646925,0.0098220760598456,0.5328276047836901,0.200721010274107,0.4177212681563105,8.681728179623235,6.048637200865372e-10,1.8,3,5500,0.5346420021052631,0.0323865146702232,0.87451047,0.29288745,0.48016343,10.15819804,2.50967881519228e-06
0.3987981824323837,0.0134110793247361,0.5092573917023728,0.1137809149209015,0.442434964732718,8.77356001351244,4.0253651647751164e-10,1.5,3,5500,0.6667514163157894,0.0427884866666976,1.030549,0.24180748,0.69120485,12.668276909999998,0.0001391699507061
0.4091479563238731,0.0161424490528232,0.5432897642266169,0.0396386594642645,0.4580817505330817,9.001255039125208,3.569205118824627e-10,2.3,3,6500,0.7294637257894736,0.1337555221972845,1.2562239,0.13526374,0.8907666,13.85981079,8.88893657531729e-05
0.3652604562586854,0.010277648488408,0.4975775377985483,0.192625410711016,0.4009208896820482,8.03573003769108,9.665141387191735e-11,2.3,3,5500,0.7653626173684213,0.0908244588008445,1.2647239,0.20455578,0.80706674,14.541889730000005,0.0008732892111075
0.3567949758973812,0.0446855685952064,0.5898444968833745,-0.1560428967345463,0.4208125756969993,7.849489469742387,-3.3059227725345265e-12,3.4,3,6800,0.7199620894283254,0.0719313933126842,1.140671,0.22714823,0.74996966,13.679279699138185,0.0003703931659703
0.3884494951936823,0.0396641123594547,0.6590518835083743,-0.0150437909266286,0.4447711792440657,8.545888894261012,-3.9195368021513395e-12,2.43,3,7200,0.7633412135034983,0.1595675009294469,1.3790598,0.0901697,0.81072533,14.503483056566466,0.0001004659444159
0.3802000371861343,0.03997999684184,0.6883945331469518,0.029180433778384,0.397621642805765,8.364400818094955,5.416186777664003e-12,3.5,3,8000,0.6559436736666149,0.1160693220061975,1.3017706,0.26403093,0.6409604,12.462929799665682,2.329283332170309e-05
0.3816853993208955,0.0517706267079157,0.755620722372575,-0.0735772065446152,0.4195092735773649,8.397078785059703,1.1196770911511702e-11,2.0,3,7040,0.684591257294187,0.0577785444916545,1.1400086,0.2825844585895538,0.6128349,13.007233888589552,0.0002373372687143
0.3839246857239757,0.0425356314118333,0.7165300384868112,-0.0189808370256557,0.4410415389079442,8.446343085927465,-1.3240352316694968e-12,4.3,3,7600,0.7971977971724942,0.1447064585152998,1.3443531,0.13712405,0.8795896,15.146758146277389,0.0004591377269101
0.37717029958788,0.0330755998581739,0.707555160389718,0.0514670459825487,0.4239800887620523,8.297746590933361,7.906383078427853e-12,3.5,3,7760,0.7009112553431059,0.0700524267020013,1.051835,0.14755939,0.7368221,13.317313851519012,0.0001506024528526
0.4020551890856911,0.0452479260482863,0.7269917622272902,-0.0362844134467504,0.4736579081238646,8.845214159885206,1.9938724929773196e-13,2.0,3,6400,0.7973419750631152,0.0791217568252821,1.2381295,0.2626811861991882,0.8437116,15.14949752619919,0.0032884367937172
0.3982970158381613,0.0564572455457507,0.8035176272733637,-0.0046970883189012,0.4626856090727654,8.762534348439548,-3.393096779961169e-13,4.0,3,7200,0.7383190308108822,0.0974071172966204,1.0937817,0.05969482,0.8268693,14.028061585406762,0.0001371782177575
0.3830620063647537,0.0485979220894593,0.6880769316220641,-0.0403043179471311,0.4761486687534327,8.427364140024581,-1.2861794510396105e-12,7.0,3,6800,0.6702316631064646,0.0759398111209908,1.3344835,0.32939228,0.5568616390228271,12.734401599022828,0.0001189587069669
0.3369855486537027,0.0297065188302593,0.5440978897324645,0.0414735776315277,0.3886380539611364,7.41368207038146,2.952530179792349e-13,3.0,3,7200,0.755532968544191,0.1397334314016863,1.2799258,0.08233061,0.75651234,14.35512640233963,0.0001071947191039
0.395071334178006,0.0512834024889088,0.7238200863932915,-0.0472575079709153,0.4705121905901402,8.691569351916133,-4.9825476977333295e-12,1.3,3,8000,0.7007944051995368,0.1185674629302388,1.3328906,0.11748945,0.67786944,13.3150936987912,5.064913490668582e-05
0.400254566117808,0.043492517257969,0.7867888754877002,0.0177137029999183,0.4762676928065918,8.805600454591776,6.161605592134246e-12,1.95,2,7200,0.6826978431372331,0.0548064890990719,1.0236471,0.17861216,0.7342157,12.97125901960743,0.0001512615563135
0.3723122558638472,0.0376724050278649,0.7477445350239424,0.0799861167236701,0.4122940236924676,8.190869629004638,6.698957051848909e-12,2.95,2,7200,0.732266639867634,0.0919646045575968,1.3453933,0.118681975,0.6858353,13.913066157485046,0.0003282194272754
0.3819480096291393,0.045923276938732,0.7678083796653578,0.0300359887181555,0.3997543706085091,8.402856211841064,3.442057432908631e-12,3.03,2,7040,0.6980813111789442,0.1371221921341461,1.2612743,0.06758053,0.82767487,13.26354491239994,1.2330095512013794e-05
0.3685434512825992,0.0441065400177606,0.7081374550200961,-0.0682890939157982,0.4092274142050969,8.107955928217182,-5.225400442532793e-12,1.2,2,6400,0.687643705954345,0.109334686356126,1.1902971,0.20886853,0.7578022,13.065230413132555,6.176100016722899e-05
0.3229585769898581,0.0310821806991807,0.5987208538073494,-0.0617958478615528,0.3622770976719109,7.105088693776878,-5.43996205318398e-13,2.8,3,8000,0.8351787805837851,0.1158760536655867,1.3053168,0.1841154,0.9476793,15.868396831091918,0.0026875601166326
0.3705384518228637,0.0273597871757275,0.5701387433651484,0.0555186435272544,0.4202791912824735,8.151845940103001,1.0958507873162968e-11,2.0,3,8000,0.7438004136468506,0.1233769670010778,1.1780474,0.04504405,0.89459926,14.13220785929016,6.098241801005533e-05
0.324701412295798,0.0388700804700242,0.588082568192082,-0.1598970276050637,0.3990932393513958,7.143431070507556,-3.0170938457929304e-13,2.9,3,6880,0.7620231730977591,0.0955747994865067,1.3340411,0.18806829,0.74565464,14.478440288857424,0.0009075556120876
0.3564423979703431,0.0361277966417505,0.6737732842987162,0.0159474096515808,0.389172807515502,7.841732755347548,1.6793345783414213e-13,5.4,3,6400,0.8488194789920285,0.084852414126346,1.2828997,0.1649499,0.9345994,16.12757010084854,0.0068035845161834
0.3731952202094862,0.0262444247791132,0.5486880286475009,0.0756046265063078,0.4398891196834012,8.210294844608697,1.5919524188927872e-11,2.0,3,7760,0.8540719541983675,0.0966321591310642,1.4062617,0.20658837,0.93051356,16.227367129768982,0.0083391877613041
0.3581579830300909,0.0416722411094719,0.734534332830157,0.0112320107251536,0.4278427136869768,7.879475626662,2.1695452743385721e-13,4.9,2,7040,0.8706586893080059,0.0714550046110754,1.3147109,0.39993447,0.86780536,16.542515096852114,0.0276368939563767
0.3824158733824314,0.0567601697384414,0.836903867139824,0.0415597434996283,0.3658875295223945,8.413149214413492,1.2414801386207578e-12,2.1,2,6400,0.7580219671767111,0.1028698735264327,1.3942002,0.119865656,0.7968547,14.402417376357512,0.0004864795983814
0.3603411611394581,0.0229989191161191,0.5426873658362817,0.1311929688996708,0.4125554011293814,7.927505545068079,1.5835992544031636e-11,1.55,2,7200,0.6824195144312808,0.1094861319621628,1.0718069,0.099859215,0.71005154,12.965970774194336,3.1194130796080245e-05
0.369662577759255,0.0549445067746892,0.7960216803158859,0.0114152155814317,0.3639634946857554,8.13257671070361,1.707265175806508e-13,4.0,2,6800,0.7301637519548035,0.0698579806400028,1.149689,0.25948235,0.74442625,13.873111287141269,0.0006350078762585
0.3774218302718444,0.056165294926201,0.8350934081249394,0.0091615095747009,0.3798123204352299,8.303280265980577,2.581347312566762e-13,3.0,2,7200,0.7520631050407772,0.096130586091242,1.2708358,0.11345269,0.7980978,14.289198995774766,0.0003099298688883
0.4064280014313287,0.0526875307099983,0.8063112240730006,0.0194011253586317,0.4507094224442857,8.941416031489231,3.692259312833405e-12,3.0,2,7600,0.7523452974862269,0.1001926702163359,1.3455284,0.22156501,0.75406396,14.294560652238312,0.0005661990467836
0.3754622807945388,0.0213291623306692,0.5662728835148395,0.1203222607821836,0.4257847847615518,8.260170177479853,4.502752662341049e-11,1.4,3,7200,0.6488478477412857,0.0635319986696413,1.03455,0.12220574,0.67449605,12.328109107084428,3.8946331044609656e-05
0.3760217587012589,0.0271948019870201,0.5651839894571237,0.0537427570608152,0.4275100005159218,8.272478691427697,1.3294561882948363e-11,2.5,3,7040,0.8164943413394566,0.0947972137237724,1.4262439,0.23265517,0.85178596,15.513392485449677,0.0038426612906262
0.379778562456646,0.0342212401034874,0.6278329217131567,0.0226246547513861,0.4359345592546827,8.355128374046213,3.509025544717981e-12,3.2,3,7200,0.6493902331418508,0.1497667117271311,1.2330098,0.08008091,0.57293296,12.338414429695169,1.6934484932172845e-06
0.4148201484687549,0.0584893670173953,0.7862077429081183,-0.0789454571864332,0.4777568276951577,9.126043266312609,-1.7324837328090652e-11,2.0,2,7040,0.8887644250392072,0.1224793455512893,1.325788,0.13077994,0.97894216,16.886524075744937,0.0082140000886423
0.4128167475368117,0.0510834292745525,0.8000946711206427,0.0161661194238644,0.4861829269679433,9.081968445809858,2.6372185754679095e-12,1.4,2,7200,0.8109134306346292,0.0995162203877582,1.3029041,0.27626142,0.8011496,15.407355182057954,0.0033271115773951
0.399549275804971,0.0434103082708699,0.7525276548336715,0.0474632263861236,0.4709907991523083,8.790084067709364,1.4399264267019435e-11,3.7,3,6400,0.7374626694436678,0.1204473952562607,1.1946254,0.082076214,0.79721886,14.011790719429689,7.291358555420313e-05
0.4046349599455291,0.0488874990107293,0.7428149330790779,-0.0171875240663706,0.4651587143812949,8.901969118801642,-9.43313062876924e-13,2.25,2,6400,0.7432800282618102,0.1293903420742136,1.3341092,0.0977053269743919,0.7773073,14.122320536974392,0.000137504301751
0.4176728606483421,0.0604033042246203,0.7500685830988605,-0.0865161206108863,0.4920452601306797,9.188802934263526,-2.7882402791111158e-11,4.9,2,6960,0.6380620677301024,0.0828225688323099,1.0185134,0.14248753,0.72677165,12.123179286871949,1.1648794469971348e-05
0.4145600012179569,0.0469172333933818,0.6972643191872455,0.018613318172127,0.4404430016297267,9.120320026795053,9.387632429024764e-12,2.0,2,6400,0.668309702969013,0.098616287716275,1.353144,0.17634144,0.6561663,12.697884356411247,4.310789845255186e-05
0.3763736114597133,0.0666049258429331,0.8190150959957861,0.0154063037231038,0.4095634787051235,8.280219452113693,6.331972678863708e-14,2.0,2,6400,0.8042003515556395,0.1023942264378182,1.2324809,0.2014523595571518,0.92780715,15.27980667955715,0.0024612586902236
