min_ndvi,max_ndvi,range_ndvi,mean_ndvi,correlation_ndvi,permutation_entropy_ndvi,min_rvi,max_rvi,range_rvi,mean_rvi,correlation_rvi,permutation_entropy_rvi
0.1123184382561086,0.5102611931093438,0.3979427548532352,0.37603363638323767,0.6425814030571552,0.418234009959748,0.15696242,1.423928,1.2669655800000001,0.7196799394736842,0.661393077916738,0.4011181887686231
0.2294593186243675,0.507158518099413,0.2776991994750455,0.39013003564158505,0.6754942071896177,0.35868052094682823,0.10436947,1.360959,1.25658953,0.7843616378947368,0.31511367652294764,0.4011181887686231
0.0138336774451575,0.5291912046892396,0.5153575272440821,0.392828411351997,0.6974675582166082,0.4058394798685669,0.11210114,1.2696979,1.15759676,0.6707508236842104,0.5932272695892067,0.4011181887686231
0.1664778193146902,0.4812186611268238,0.31474084181213363,0.3618262901229489,0.5763925903365902,0.4058394798685669,0.0831272,1.3591772,1.27605,0.6615816310526316,0.26502375868597816,0.4011181887686231
0.2405720247637033,0.4828379753659572,0.2422659506022539,0.3709573885007941,0.6297562300135758,0.4058394798685669,0.3348709,1.1035488,0.7686778999999999,0.6013357605263158,0.4171847784934705,0.4011181887686231
0.158548081621495,0.5201543948700449,0.36160631324854986,0.3468056364129747,0.47785078180074575,0.4058394798685669,0.19775698,1.0573806,0.8596236199999999,0.6101728894736841,0.32589769552461445,0.4011181887686231
0.1315719344870939,0.548023278507957,0.41645134402086303,0.38493653190778654,0.6070332654462813,0.4058394798685669,0.14388682,1.4213078,1.2774209799999998,0.7357295657894736,0.6610650188849335,0.4011181887686231
0.208808945030718,0.5161854365856898,0.3073764915549718,0.3870576123036978,0.6283576431426142,0.418234009959748,0.18611768,1.0768533,0.8907356200000001,0.6560969615789474,0.4055969324840141,0.3860676879436173
0.0796229419809953,0.5745606087101689,0.4949376667291736,0.3637554206845094,0.760288357853348,0.4058394798685669,0.27161857,1.1183883,0.8467697299999999,0.687194804736842,0.5426026848453657,0.3860676879436173
0.1503080324267349,0.5559563424287051,0.40564831000197016,0.3461068615026592,0.6710821726071651,0.3810504196862045,0.19720843,1.1474792,0.95027077,0.6302281657894737,0.4956418939966843,0.4011181887686231
0.1949227386059233,0.4779762232721453,0.283053484666222,0.365028340139464,0.7359992609649602,0.3686558895950233,0.49270323,1.0562899,0.5635866699999998,0.7993762252631578,0.08574868582573326,0.4011181887686231
0.1304322029517221,0.518956307910926,0.38852410495920386,0.36591915700316274,0.7810798020518999,0.38876671184687484,0.05740707,1.3707305,1.31332343,0.7034799326315789,0.3945951126742814,0.4011181887686231
0.1393660480422468,0.543513749679491,0.4041477016372441,0.3956057504558416,0.762831248131284,0.3686558895950233,0.2096208,1.1885217,0.9789009,0.7566087947368421,0.3756445900038235,0.4011181887686231
0.1660247128164533,0.4971969320297033,0.33117221921324996,0.3786910358837648,0.6792969156953175,0.34628599085564704,0.10407632,1.3547316,1.2506552800000001,0.6870623794736841,0.47275652925044304,0.4011181887686231
0.2189354074281269,0.5499779363501396,0.3310425289220127,0.4001172338198174,0.7055502798647458,0.418234009959748,0.12678638,1.1695024,1.04271602,0.6941940726315788,0.5329525063411197,0.4011181887686231
0.1961264540072789,0.5621370057723307,0.3660105517650518,0.37973468979995567,0.5983574698515615,0.3686558895950233,0.11837427,1.0371165,0.91874223,0.6214480084210527,0.5479548904990612,0.4011181887686231
0.055500762126782,0.5339228710061116,0.47842210887932957,0.35744302032205394,0.705460265081155,0.4058394798685669,0.124270216,1.3548418,1.230571584,0.7186605008421054,0.36719594184225907,0.4011181887686231
0.0460629921259842,0.4493723983306636,0.4033094062046794,0.2985598065952418,0.5169987350440846,0.401161241938056,0.21130084,1.1435577,0.9322568599999999,0.7310454657894736,0.6585882223208445,0.4011181887686231
0.1196003794526189,0.5423476258178854,0.4227472463652665,0.37491317072742036,0.6862363908739532,0.4058394798685669,0.19956273,1.1971877,0.9976249699999999,0.6830909936842106,0.6267333431194948,0.3860676879436173
0.1464576915012679,0.5322863270206678,0.38582863551939994,0.39503208967643216,0.7229949157075842,0.418234009959748,0.27050853,1.106687,0.8361784699999999,0.6971145373684212,0.12388342664204817,0.4011181887686231
0.1297131437887152,0.5336410752484755,0.40392793145976025,0.38050486787098214,0.6559441695377477,0.3934449497773857,0.14073242,1.3725399,1.23180748,0.7457931594736842,0.5112595624244425,0.3860676879436173
0.0431465725499361,0.5473357719053559,0.5041891993554197,0.36583346510021053,0.7420479761923156,0.418234009959748,0.12563248,1.072759,0.9471265200000001,0.6920301757894736,0.6013049048011376,0.4011181887686231
0.1921307922567664,0.4734796915452295,0.2813488992884631,0.32218236807369316,0.5597535648404668,0.43062854005092915,0.33980787,1.1234119,0.78360403,0.7675317568421052,0.331153413694509,0.4011181887686231
0.0369153217384039,0.4208808786444803,0.3839655569060764,0.29965748331972997,0.28931058642445223,0.43062854005092915,0.19865812,1.0758685,0.87721038,0.6968242168421052,0.4045652531548829,0.4011181887686231
0.1088842606051242,0.5526417819070412,0.443757521301917,0.37992752279758074,0.7165146759494417,0.43062854005092915,0.09290282,1.2620028,1.1690999800000001,0.6765077110526316,0.6481663795954137,0.4011181887686231
0.0725526226167894,0.53480190737632,0.46224928475953064,0.34914474405288654,0.8389799261705362,0.35868052094682823,0.2428769,1.241583,0.9987061000000002,0.8215746615789474,0.6833124437613168,0.4011181887686231
0.1643648969299944,0.5180693666070592,0.35370446967706476,0.36433042203104105,0.8374859268287964,0.2368950632435882,0.10571843,1.2558091,1.15009067,0.7270420254736844,0.7142979411351832,0.3860676879436173
0.1238342239550781,0.5685815900496045,0.4447473660945264,0.4056219011146457,0.717973362977831,0.43062854005092915,0.10737818,1.4358858,1.3285076200000001,0.7219629552631579,0.5258273503659373,0.4011181887686231
0.097409060955021,0.5484374442101257,0.45102838325510475,0.377668309006062,0.7964558207187169,0.281894178956755,0.19062628,1.1806028,0.9899765199999999,0.6872106510526317,0.46960964371925334,0.4011181887686231
0.0124657413137653,0.4953696329170698,0.4829038916033045,0.3404101479769313,-0.007883001581004733,0.43062854005092915,0.14661472,1.2529444,1.10632968,0.8195192815789474,0.4933768256584723,0.4011181887686231
0.200721010274107,0.5328276047836901,0.3321065945095831,0.3946240081646925,0.7363830871165925,0.418234009959748,0.29288745,0.87451047,0.5816230200000001,0.5346420021052631,0.3786354455340886,0.4011181887686231
0.1137809149209015,0.5092573917023728,0.39547647678147135,0.3987981824323837,0.4357605616010204,0.418234009959748,0.24180748,1.030549,0.78874152,0.6667514163157894,0.45569143295280096,0.4011181887686231
0.0396386594642645,0.5432897642266169,0.5036511047623524,0.40914795632387313,0.5879737037077515,0.418234009959748,0.13526374,1.2562239,1.1209601599999999,0.7294637257894736,0.4187151064776833,0.4011181887686231
0.192625410711016,0.4975775377985483,0.3049521270875323,0.3652604562586854,0.5274536581830411,0.43062854005092915,0.20455578,1.2647239,1.06016812,0.7653626173684213,0.6953939618552912,0.4011181887686231
-0.1560428967345463,0.5898444968833745,0.7458873936179208,0.35679497589738124,0.8031819440497551,0.43062854005092915,0.22714823,1.140671,0.9135227699999999,0.7199620894283254,0.45798350593085624,0.3860676879436173
-0.0150437909266286,0.6590518835083743,0.6740956744350028,0.3884494951936823,0.77273368468945,0.4058394798685669,0.0901697,1.3790598,1.2888901000000001,0.7633412135034983,0.504944943915634,0.4011181887686231
0.029180433778384,0.6883945331469518,0.6592140993685678,0.3802000371861343,0.852496522247295,0.4058394798685669,0.26403093,1.3017706,1.0377396700000001,0.6559436736666149,0.5361129171772134,0.4011181887686231
-0.0735772065446152,0.755620722372575,0.8291979289171902,0.38168539932089557,0.8711206975996574,0.401161241938056,0.2825844585895538,1.1400086,0.8574241414104462,0.684591257294187,0.3726222557814536,0.4011181887686231
-0.0189808370256557,0.7165300384868112,0.7355108755124669,0.3839246857239757,0.8623593172082744,0.401161241938056,0.13712405,1.3443531,1.20722905,0.7971977971724942,0.6177194968445171,0.4011181887686231
0.0514670459825487,0.707555160389718,0.6560881144071693,0.37717029958788006,0.8661348389011784,0.401161241938056,0.14755939,1.051835,0.90427561,0.7009112553431059,0.11825320524314248,0.4011181887686231
-0.0362844134467504,0.7269917622272902,0.7632761756740406,0.40205518908569116,0.8821142153728988,0.401161241938056,0.2626811861991882,1.2381295,0.9754483138008119,0.7973419750631152,0.4432679092891335,0.4011181887686231
-0.0046970883189012,0.8035176272733637,0.808214715592265,0.3982970158381613,0.8899013612808505,0.401161241938056,0.05969482,1.0937817,1.03408688,0.7383190308108822,0.5813134823721403,0.4011181887686231
-0.0403043179471311,0.6880769316220641,0.7283812495691951,0.3830620063647537,0.8868287211692917,0.4058394798685669,0.32939228,1.3344835,1.00509122,0.6702316631064646,0.37398895235474267,0.4011181887686231
0.0414735776315277,0.5440978897324645,0.5026243121009368,0.3369855486537027,0.7294885606967545,0.43062854005092915,0.08233061,1.2799258,1.19759519,0.755532968544191,0.49438652631803676,0.4011181887686231
-0.0472575079709153,0.7238200863932915,0.7710775943642069,0.39507133417800605,0.8678139309709786,0.3088430823476892,0.11748945,1.3328906,1.21540115,0.7007944051995368,0.5310975305625193,0.4011181887686231
0.0177137029999183,0.7867888754877002,0.7690751724877819,0.400254566117808,0.8514503619472565,0.281894178956755,0.17861216,1.0236471,0.84503494,0.6826978431372331,0.2859883827282979,0.4011181887686231
0.0799861167236701,0.7477445350239424,0.6677584183002724,0.3723122558638472,0.8722237871255262,0.3810504196862045,0.118681975,1.3453933,1.2267113250000001,0.732266639867634,0.4459924444472709,0.4011181887686231
0.0300359887181555,0.7678083796653578,0.7377723909472023,0.3819480096291393,0.8432249072203165,0.418234009959748,0.06758053,1.2612743,1.1936937699999999,0.6980813111789442,0.6201088965926688,0.4011181887686231
-0.0682890939157982,0.7081374550200961,0.7764265489358942,0.3685434512825992,0.8284120223600187,0.43062854005092915,0.20886853,1.1902971,0.9814285700000001,0.687643705954345,0.602369310775124,0.4011181887686231
-0.0617958478615528,0.5987208538073494,0.6605167016689022,0.3229585769898581,0.7712353590208515,0.43062854005092915,0.1841154,1.3053168,1.1212014,0.8351787805837851,0.5767647796538238,0.4011181887686231
0.0555186435272544,0.5701387433651484,0.5146200998378939,0.3705384518228637,0.8446222656104835,0.418234009959748,0.04504405,1.1780474,1.13300335,0.7438004136468506,0.5095391139400236,0.4011181887686231
-0.1598970276050637,0.588082568192082,0.7479795957971458,0.32470141229579796,0.7470415081055389,0.418234009959748,0.18806829,1.3340411,1.1459728100000002,0.7620231730977591,0.38864298776644046,0.4011181887686231
0.0159474096515808,0.6737732842987162,0.6578258746471354,0.3564423979703431,0.8125469210221813,0.43062854005092915,0.1649499,1.2828997,1.1179497999999999,0.8488194789920285,0.05677172564340913,0.4011181887686231
0.0756046265063078,0.5486880286475009,0.4730834021411931,0.3731952202094862,0.7918570902917503,0.3088430823476892,0.20658837,1.4062617,1.19967333,0.8540719541983675,0.5202619859433651,0.4011181887686231
0.0112320107251536,0.734534332830157,0.7233023221050034,0.3581579830300909,0.7986144343183975,0.418234009959748,0.39993447,1.3147109,0.9147764299999999,0.8706586893080059,0.2931733999176694,0.4011181887686231
0.0415597434996283,0.836903867139824,0.7953441236401957,0.38241587338243144,0.8613746759090536,0.3088430823476892,0.119865656,1.3942002,1.274334544,0.7580219671767111,0.37198255225471305,0.4011181887686231
0.1311929688996708,0.5426873658362817,0.41149439693661094,0.36034116113945813,0.8014943425108368,0.3686558895950233,0.099859215,1.0718069,0.971947685,0.6824195144312808,0.8039322986150269,0.4011181887686231
0.0114152155814317,0.7960216803158859,0.7846064647344543,0.369662577759255,0.8691823094859865,0.35868052094682823,0.25948235,1.149689,0.89020665,0.7301637519548035,0.14140185989891424,0.4011181887686231
0.0091615095747009,0.8350934081249394,0.8259318985502385,0.3774218302718444,0.7376587691754375,0.281894178956755,0.11345269,1.2708358,1.15738311,0.7520631050407772,0.4949653041766762,0.4011181887686231
0.0194011253586317,0.8063112240730006,0.7869100987143689,0.4064280014313287,0.8358773635939184,0.35868052094682823,0.22156501,1.3455284,1.1239633900000001,0.7523452974862269,0.5719735048724601,0.4011181887686231
0.1203222607821836,0.5662728835148395,0.4459506227326559,0.3754622807945388,0.8594121012255109,0.4058394798685669,0.12220574,1.03455,0.9123442600000001,0.6488478477412857,0.3994687934034107,0.4011181887686231
0.0537427570608152,0.5651839894571237,0.5114412323963085,0.3760217587012589,0.8548876765716765,0.43062854005092915,0.23265517,1.4262439,1.19358873,0.8164943413394566,0.4129224753818163,0.4011181887686231
0.0226246547513861,0.6278329217131567,0.6052082669617707,0.37977856245664604,0.8539580457439752,0.4058394798685669,0.08008091,1.2330098,1.15292889,0.6493902331418508,0.49522927568202135,0.4011181887686231
-0.0789454571864332,0.7862077429081183,0.8651532000945515,0.4148201484687549,0.8763151824160517,0.401161241938056,0.13077994,1.325788,1.19500806,0.8887644250392072,0.3941410417161146,0.4011181887686231
0.0161661194238644,0.8000946711206427,0.7839285516967783,0.41281674753681175,0.824289059985871,0.418234009959748,0.27626142,1.3029041,1.02664268,0.8109134306346292,0.3596891289118815,0.4011181887686231
0.0474632263861236,0.7525276548336715,0.7050644284475478,0.39954927580497107,0.8626314574956935,0.281894178956755,0.082076214,1.1946254,1.112549186,0.7374626694436678,0.33844210579784045,0.4011181887686231
-0.0171875240663706,0.7428149330790779,0.7600024571454485,0.40463495994552917,0.8307336410433884,0.4058394798685669,0.0977053269743919,1.3341092,1.2364038730256082,0.7432800282618102,0.4405439410617178,0.4011181887686231
-0.0865161206108863,0.7500685830988605,0.8365847037097468,0.4176728606483421,0.8687315957381531,0.38876671184687484,0.14248753,1.0185134,0.87602587,0.6380620677301024,0.352789431368889,0.4011181887686231
0.018613318172127,0.6972643191872455,0.6786510010151185,0.41456000121795694,0.7917305078082556,0.43062854005092915,0.17634144,1.353144,1.1768025599999998,0.668309702969013,0.6185119891177907,0.4011181887686231
0.0154063037231038,0.8190150959957861,0.8036087922726823,0.3763736114597133,0.8359148293816308,0.35868052094682823,0.2014523595571518,1.2324809,1.0310285404428483,0.8042003515556395,0.689831057171342,0.4011181887686231
0.0401449131749294,0.6795614223705284,0.639416509195599,0.3826677698586183,0.7848514338896608,0.35868052094682823,0.18375981,1.2774993,1.09373949,0.7726312696847937,0.3842003387752113,0.4011181887686231
0.0308506097415484,0.7094342732128256,0.6785836634712772,0.3964549536306784,0.8220992616035715,0.3088430823476892,0.23430856,1.2027528,0.9684442400000001,0.7515646151891368,0.5131837653230626,0.4011181887686231
0.0401146918716916,0.8192093748819527,0.7790946830102611,0.4179063561554576,0.8191592075889294,0.281894178956755,0.06743552,1.2991415,1.2317059799999999,0.8220910350653398,0.3580078971460004,0.4011181887686231
0.0382122472805119,0.8212478635865436,0.7830356163060317,0.38157623990627915,0.7984500157324074,0.401161241938056,0.08078342,1.3026743,1.2218908800000001,0.8420881824909089,0.3557301197948181,0.4011181887686231
-0.048682333968327,0.7944729058735378,0.8431552398418648,0.41635972826783996,0.8755518953938422,0.3088430823476892,0.06277705,1.325968,1.26319095,0.8378427611589573,0.5862799380384555,0.37101718711861154
0.0237002372741699,0.7992911433297796,0.7755909060556097,0.407820365274517,0.861075043360753,0.418234009959748,0.16735744,1.2820073,1.11464986,0.7381617066906216,0.6241638042075132,0.4011181887686231
-0.0219954625486077,0.7448654317675997,0.7668608943162074,0.36273294470199824,0.7823947769972921,0.3088430823476892,0.16651008,1.2726517,1.1061416199999998,0.7943511000800444,0.4784420793514827,0.4011181887686231
0.064465681371612,0.6081267167885553,0.5436610354169433,0.3685685330900155,0.680644124298986,0.43062854005092915,0.3085197,1.2941555,0.9856358000000001,0.6918190061978912,0.2573611140756239,0.4011181887686231
0.0455476704589658,0.6949117698916859,0.6493640994327201,0.4120564216081625,0.8455225490754313,0.418234009959748,0.2837175,1.258223533630371,0.974506033630371,0.6609452028226512,0.175991575047119,0.4011181887686231
-0.119145673784089,0.6952118243679466,0.8143574981520356,0.3912383933449727,0.8833226172666258,0.2414302212825087,0.2014158070087433,1.4529086,1.2514927929912567,0.8787249572109864,0.3474318671992259,0.4011181887686231
0.1598738699566492,0.5352828068302932,0.37540893687364396,0.38835657919876726,0.7741073799216295,0.4058394798685669,0.20158343,1.3123329,1.11074947,0.6728611302672054,0.4446258114534432,0.4011181887686231
0.1850923763770931,0.5665213625138941,0.381428986136801,0.39974920876262554,0.6768951282355596,0.418234009959748,0.19632888,1.2822143,1.0858854199999999,0.7944883216181866,0.476344656806827,0.4011181887686231
0.2112459758871953,0.4631768080864561,0.2519308321992608,0.3430760887509185,0.7596601836994831,0.3345103535516393,0.10164874,1.3323482,1.23069946,0.7641091512630582,0.4620076787273304,0.4011181887686231
0.0678254988224417,0.5811075213707474,0.5132820225483057,0.38238200016215357,0.7802051511134694,0.35868052094682823,0.12653828,1.1406783,1.0141400200000001,0.680648641914476,0.5759514832540124,0.4011181887686231
0.122979375126212,0.5382348022240822,0.41525542709787017,0.3700555043456238,0.7976597191112219,0.4058394798685669,0.19351906,1.2244833,1.0309642399999999,0.7091819724095556,0.7911952109049087,0.3860676879436173
0.1641976413286831,0.5147079763211732,0.35051033499249007,0.37050639085962744,0.5972126403489986,0.3934449497773857,0.10548836,1.3260131,1.2205247399999999,0.7150199230029618,0.7629583670975255,0.4011181887686231
0.168777864881012,0.5126956541309239,0.3439177892499119,0.3895088733083659,0.7032259789572416,0.418234009959748,0.12615144,1.2158382,1.0896867600000002,0.6732870691825465,0.567768451554547,0.4011181887686231
0.250905622435022,0.5313390975188468,0.28043347508382477,0.4024706620179657,0.5544782611445671,0.4058394798685669,0.46138787,1.0679227,0.60653483,0.702798614432116,-0.09184895690935156,0.4011181887686231
0.0620178805445017,0.8371903605218807,0.7751724799773789,0.39390704335522264,0.8679685474394006,0.281894178956755,0.2662925,1.114824,0.8485315,0.6833993544954722,0.4086276030757929,0.4011181887686231
0.0581214591076822,0.5633926367967199,0.5052711776890377,0.37594176185433914,0.8404529960597441,0.43062854005092915,0.37839985,1.2312007,0.85280085,0.8555008299807098,0.0651015017914488,0.4011181887686231
0.2447313024672757,0.5379262995548824,0.29319499708760666,0.411691855222335,0.6695347857205278,0.418234009959748,0.13160463,1.2485338,1.11692917,0.8162732814645386,0.5077467202870555,0.4011181887686231
0.1690863094395115,0.4983274314045033,0.3292411219649918,0.3709686195865883,0.7846282268226622,0.34628599085564704,0.09422496,1.0742788,0.9800538400000001,0.7290822384903678,0.27954710500195207,0.4011181887686231
0.214029686852936,0.4629817426596224,0.2489520558066864,0.339294233358261,0.5788342232381618,0.418234009959748,0.51181656,0.9314854,0.41966884000000004,0.7190019782090116,0.0612213738836451,0.4011181887686231
-0.0096509587396613,0.5160058038581384,0.5256567625977997,0.34218627145374975,0.65038555207241,0.43062854005092915,0.24333902,1.313366,1.07002698,0.7417453287515581,0.42526521005372114,0.4011181887686231
-0.0238927626594608,0.5426533320160885,0.5665460946755493,0.35562472297941095,0.7628551880557974,0.43062854005092915,0.22688644,0.885458,0.65857156,0.5305652394289035,0.29178201651352287,0.3559666862936058
0.0495831566799604,0.4987407875945928,0.4491576309146324,0.3508811366349398,0.7550444981263604,0.401161241938056,0.16103004,1.2031,1.04206996,0.6778347361823313,0.5607040789319037,0.4011181887686231
0.0555351206991894,0.5586828646353248,0.5031477439361354,0.3764569541697897,0.7573779955281109,0.38876671184687484,0.08208372,1.4512659,1.3691821800000001,0.7788759781784057,0.4448621203528329,0.4011181887686231
0.0457417522410292,0.5479979856173484,0.5022562333763192,0.36249010631636813,0.6752645931725025,0.43062854005092915,0.11034603,1.2775834,1.1672373699999998,0.6725254619871601,0.5027354242991303,0.4011181887686231
0.0095477707114111,0.7721583853138289,0.7626106146024177,0.39197035021804005,0.7097415346682071,0.418234009959748,0.30350313,1.3190607,1.0155575700000001,0.8155466289347075,0.2202944120227618,0.4011181887686231
