District,Latitude,Longitude,"Season(SA = Summer Autumn, WS = Winter Spring)","Rice Crop Intensity(D=Double, T=Triple)",Date of Harvest,Field size (ha),Rice Yield (kg/ha),ndvi1,ndvi2,ndvi3,ndvi4,ndvi5,ndvi6,ndvi7,ndvi8,ndvi9,ndvi10,ndvi11,ndvi12,ndvi13,ndvi14,ndvi15,ndvi16,ndvi17,ndvi18,ndvi19,ndvi20,ndvi21,ndvi22,rvi1,rvi2,rvi3,rvi4,rvi5,rvi6,rvi7,rvi8,rvi9,rvi10,rvi11,rvi12,rvi13,rvi14,rvi15,rvi16,rvi17,rvi18,rvi19
Chau_Phu,10.469839,105.211568,SA,T,15-07-2022,4.0,5500,0.5137376872540972,0.5137376872540972,0.5492949674809752,0.5343560996525502,0.5346566900891137,0.5349572805256773,0.5293683652262561,0.49357710699151436,0.4577858487567727,0.45222403666077365,0.44666222456477467,0.4411004124687756,0.4355386003727766,0.3180609408486169,0.0633884289206563,0.2757215390828447,0.3631336478776268,0.2322558994195215,0.10137815096141617,-0.0294995974966891,0.0971450829112542,0.0971450829112542,0.10018092,0.17352179,0.7399226,0.5255572,0.39157242,0.19742326,1.1918278,0.9646218,0.7108242,0.60396296,1.0020081,0.9327343,0.7960025,0.82204604,0.908961,0.4811159,0.59887016,0.7283633,0.7283633
Chau_Phu,10.501829,105.273585,SA,T,15-07-2022,3.5,6500,0.4640373417606151,0.4640373417606151,0.403805582539789,0.4955482641217817,0.4363028730887407,0.5001130559752034,0.524709908835053,0.4379945118425333,0.504474196811468,0.4379832866929732,0.4238221478708136,0.409661009048654,0.3954998702264944,0.3813387314043348,0.3671775925821752,0.193099663742029,0.2143563548879378,0.17957935028015581,0.14480234567237382,0.1100253410645918,0.1051687642239861,0.1051687642239861,0.1565942,0.32014397,0.5876384,0.43479335,1.0772063,1.0149138,0.61141086,1.0786898,0.63138765,0.6824241,0.96378666,0.7172676,0.86904836,0.7210613,0.74195415,0.8082799,0.2247339,0.2108175,0.2108175
Chau_Phu,10.548011,105.248097,SA,T,13-07-2022,2.03,5500,0.0663013698630136,0.3623462129560204,0.3558911892984684,0.4519328065824707,0.4894777741176629,0.5270227416528551,0.4994247053060491,0.5172018197856024,0.5229296434963163,0.4957248932631644,0.48689648247938866,0.478068071695613,0.4692396609118373,0.4585471218779468,0.4478545828440562,0.4236000684733826,0.399345554102709,0.324870368728178,0.25039518335364697,0.1759199979791159,0.128222651994328,0.128222651994328,0.2556348,0.4084065,0.15732996,0.29644117,0.79663515,0.95268714,0.81071776,0.9459007,0.8735485,1.1575048,0.9084248,0.8319287,1.0354549,0.96824515,1.1819583,0.56746566,0.6631064,0.9093824,0.9093824
Chau_Phu,10.533759,105.243145,SA,T,13-07-2022,2.8,5500,0.1178912853846842,0.3105378073563086,0.3737932379226714,0.4303851161355857,0.45309485109665704,0.4758045860577283,0.4623943434150295,-0.007358039049046,0.4640673129775765,0.4263553966671006,0.44112138184064237,0.45588736701418414,0.4706533521877259,0.431822128467208,0.3929909047466902,0.3564749294185654,0.3199589540904407,0.27588137683526603,0.23180379958009134,0.1877262223249167,0.1418648605601812,0.1418648605601812,0.71368265,0.63995063,0.18015012,0.22883143,0.92757666,0.99740267,1.1019849,1.015621,1.1676332,1.3750024,0.8583613,0.723514,0.6611861,0.7698477,0.41146788,0.5039124,0.7106504,0.96358526,0.96358526
Chau_Phu,10.536277,105.293087,SA,T,14-07-2022,2.0,6500,0.2799780711039996,0.2799780711039996,0.3340303694370966,0.4241124749784173,0.3090878199186854,0.5311044785541987,0.5358608156345389,0.5804282719073263,0.6249957281801136,0.5027432790768078,0.300790659711326,0.09883804034584415,-0.1031145790196377,0.18903953401511708,0.4811936470498719,0.418872584476277,0.4165220239501485,0.34604060923004637,0.27555919450994426,0.2050777797898421,0.1802795859499749,0.1802795859499749,0.73050094,0.8090696,0.21119234,0.16693352,0.6110258,0.87618184,1.1493851,0.7082279,0.98684275,0.83667755,0.89966196,1.3396021,0.7421259,0.60468066,0.6832882,0.5868472,0.60857654,0.632595,0.632595
Chau_Phu,10.502728,105.233111,SA,T,15-07-2022,3.0,6400,0.5009379837326929,0.5009379837326929,0.4732826531209302,0.5290721732837067,0.5399823241753959,0.5508924750670852,0.5402892214788392,0.3393438761969864,0.4230183481853913,0.5066928201737962,0.4731947395853054,0.4396966589968146,0.40619857840832374,0.37270049781983294,0.3392024172313421,0.1578393828543525,0.2822427315482573,0.22339057605273796,0.16453842055721862,0.1056862650616993,0.1019266620121595,0.1019266620121595,0.0926067,0.1286107,0.47342905,0.4681645,0.94951814,0.93247867,1.110973,1.081021,1.1775945,1.1274728,0.9552141,1.1405238,0.9040898,0.6160001,0.72313833,0.84354466,0.42714074,0.91045964,0.91045964
Chau_Phu,10.524439,105.254678,SA,D,14-07-2022,4.0,5500,0.540137292178545,0.540137292178545,0.4072410266442566,0.5559371426119748,0.5590819917317851,0.5622268408515954,0.5445303920153289,0.0746943560542623,0.5811981747198759,0.5147979029257568,0.4888363508376224,0.462874798749488,0.43691324666135356,0.4109516945732192,0.3849901424850848,0.3217673493063712,0.4869816088223703,0.37031642886153754,0.2536512489007048,0.1369860689398721,0.1244315012210115,0.1244315012210115,0.3174556,0.74899656,0.21974991,0.22457603,0.9750125,1.0191565,0.8898228,0.52945405,0.977846,1.1554894,1.1780617,1.2552984,1.075096,0.20265181,0.25401717,0.29989997,0.65959895,0.8364922,0.8364922
Chau_Phu,10.522871,105.184845,SA,T,14-07-2022,2.5,5500,0.3202591580532208,0.4053198310836962,0.4806568276243323,0.4812837298883168,0.3572804806550377,0.5009756355822933,0.4987250761629222,0.5099109003049465,0.5210967244469706,0.5014392532788174,0.4916657795584596,0.4818923058381018,0.4721188321177439,0.2790898614964328,0.4510532235172718,0.4228139005029894,0.3435813949191496,0.285843236174983,0.22810507743081632,0.1703669186866497,0.1620799941759473,0.1620799941759473,0.15150082,0.12632088,0.51734287,0.51964635,0.628128,0.39546263,1.3257576,0.97576076,1.3590401,1.2737608,0.82329184,1.0993419,0.870857,0.78348917,0.70818037,0.91562,0.18362604,0.27649352,0.27649352
Chau_Phu,10.461453,105.172294,SA,D,14-07-2022,2.25,5500,0.4828602873473289,0.485079111673846,0.5042128102114811,0.4891102000913924,0.3783898699042451,0.4377937509952238,0.5117630801599634,0.5018655981125172,0.491968116065071,0.5063038115024271,0.4670940442445314,0.4278842769866357,0.38867450972874,0.2877809704637625,0.1514914330705304,0.115336274215823,0.0791811153611156,0.08489246256196976,0.09060380976282394,0.0963151569636781,0.0569425330138018,0.0569425330138018,0.36217412,0.41762143,0.8244029,0.9548241,1.4333326,1.0910298,1.2990776,1.0810633,0.9087641,1.0965961,0.99155253,0.88875574,0.5550644,0.45705357,0.53695226,0.27250126,0.33497852,0.21216871,0.21216871
Chau_Phu,10.467778,105.163448,SA,D,14-07-2022,4.9,5500,0.488414307311412,0.4939059533467537,0.503765890292533,0.4907188671742917,0.4100304182219524,0.4456282266197737,0.5292707853686708,0.5149220685634501,0.5005733517582296,0.504642932987548,0.4550839068050933,0.40552488062263864,0.3559658544401839,0.2499982164289395,0.1903941843051183,0.17561956925683014,0.160844954208542,0.14778818769098076,0.13473142117341955,0.1216746546558583,0.0799663213061017,0.0799663213061017,0.5679103,0.54226637,0.2679762,0.21495911,0.5705302,1.1648711,1.0358765,1.4229131,0.69664866,1.1535925,1.0126401,0.9244434,0.78186536,0.67711294,0.40233862,0.24602935,0.25020787,0.30566055,0.30566055
Chau_Phu,10.44784,105.141425,SA,D,14-07-2022,2.0,6600,0.4665384289145719,0.4690736872722401,0.5358455837385254,0.5166509241130339,0.4748201268005345,0.5090469467150881,0.5432737666296417,0.5377797520592674,0.5322857374888932,0.4713962231280119,0.4384213752750059,0.405446527422,0.372471679568994,0.350006796308948,0.201865406877359,0.16941715636186344,0.1369689058463679,0.13802715070769467,0.1390853955690214,0.1401436404303482,0.1022964919787354,0.1022964919787354,0.15459746,0.30360484,0.87550145,0.80309135,1.2058324,1.0904739,0.9829093,1.0863736,0.8431049,0.7343416,1.0039699,0.90192086,0.6272671,0.62057126,0.4600634,0.3375318,0.36638162,0.26470092,0.26470092
Chau_Phu,10.521154,105.115666,SA,D,20-07-2022,3.0,5500,0.4899849660526743,0.5250948191830822,0.3713103503114366,0.5228805758263013,0.506103705139952,0.4893268344536026,0.5555443565029639,0.5498426289151707,0.5441409013273775,0.4764360299423094,0.43028672511784394,0.3841374202933785,0.33798811546891305,0.2918388106444476,0.308934986202363,0.2163562928319684,0.2984037044302387,0.2581673482289719,0.2179309920277051,0.1776946358264383,0.0759475573262018,0.0759475573262018,0.1214959,0.17616382,0.77274996,0.6401448,0.75944823,0.62597597,1.0759706,1.2146034,0.7049141,0.72759455,0.84966624,1.0764103,0.3791858,0.5072848,0.60843843,0.16606292,0.21245013,0.2565682,0.2565682
Chau_Phu,10.48065,105.130089,SA,T,20-07-2022,2.0,5500,0.4651171527712178,0.4229989273062864,0.484425162098352,0.5042093975525234,0.4114216774278469,0.4646984387629828,0.5179752000981187,0.5194905375397434,0.521005874981368,0.5043326251355779,0.48765937528978776,0.4709861254439977,0.4543128755982076,0.238463709737323,0.3301867655015029,0.1750382298786006,0.2263200870648662,0.2242866559520267,0.2222532248391872,0.2202197937263477,0.1826904906941552,0.1826904906941552,0.0945141,0.18140009,0.7384865,0.8654467,0.8046637,0.7916847,1.0193576,1.188862,1.1260934,0.7647781,0.67116344,0.97831774,0.8676172,0.88192064,0.78681797,0.43420196,0.58053327,0.66273516,0.66273516
Chau_Phu,10.463816,105.133945,SA,T,20-07-2022,1.7,6500,0.4923268975499624,0.5110566974719282,0.5000598265304338,0.5025588917523581,0.4980649432397203,0.5201874661512227,0.542309989062725,0.5172115882704142,0.4921131874781034,0.4487885387193146,0.4054638899605258,0.362139241201737,0.3188145924429482,0.2754899436841594,0.214235750058775,0.0559616031396242,0.2201577034453006,0.21418416057814643,0.20821061771099228,0.2022370748438381,0.1812473634073111,0.1812473634073111,0.22349945,0.16231894,0.446915,0.56436884,1.3256234,0.82969314,1.0715059,0.8504688,1.0078927,1.1272173,0.7760277,0.91840494,0.74706525,0.3006532,0.43618706,0.31757635,0.25774643,0.30278385,0.30278385
Chau_Phu,10.501648,105.096892,SA,T,20-07-2022,1.2,6000,0.3261068713494932,0.3988614124540142,0.4501235385307038,0.4833008637255678,0.3321256250667728,0.4401661480553658,0.5482066710439588,0.549027137599789,0.5498476041556192,0.5116681161127582,0.44521787574492705,0.3787676353770959,0.3123173950092648,0.4139816454949309,0.3995383367908413,0.3669433630962361,0.3912880710801265,0.3130673818207711,0.2348466925614157,0.1566260033020603,0.1024496510680224,0.1024496510680224,0.32340288,0.566069,0.19373223,0.27599764,0.96914124,0.9182785,0.6762647,0.56633013,0.8435938,0.9559268,1.030328,0.9170224,0.88210994,0.80968124,1.1038216,0.45071304,0.4148083,0.40104848,0.40104848
Chau_Phu,10.510203,105.111601,SA,T,20-07-2022,2.1,5500,0.1228316419738974,0.283108431881027,0.3447490636480274,0.4212821472783838,0.4089428120253418,0.3966034767722997,0.5362596801952378,0.5378037330029337,0.5393477858106297,0.50764423911447,0.48987476062830415,0.4721052821421383,0.4543358036559725,0.3384171223228566,0.470224012776065,0.4351715597141994,0.3958896320463894,0.33316947412738535,0.2704493162083813,0.2077291582893772,0.0905218597957578,0.0905218597957578,0.18092069,0.24548593,0.17456639,0.15684699,1.2482684,1.0814824,0.9841387,0.8009279,1.1717659,1.2767924,1.1869506,0.9865045,1.0848426,0.92425704,0.75762177,0.7980774,0.20661305,0.52919805,0.52919805
Chau_Phu,10.534074,105.126326,SA,T,20-07-2022,3.0,6400,0.5062003527036623,0.5209078515458438,0.4468505361874153,0.5258127906789334,0.48674478537916643,0.4476767800793995,0.5331586776804391,0.5273020919014426,0.521445506122446,0.4562701754833011,0.39109484484415624,0.32591951420501136,0.2607441835658665,0.1955688529267216,0.1303935222875767,0.0793953344763442,0.1771733945891494,0.17290319427595713,0.16863299396276488,0.1643627936495726,0.0998743204329211,0.0998743204329211,0.35053587,0.47131932,0.64732516,0.5568919,1.1205689,1.1182221,1.1355939,0.9581741,1.3000808,1.2928089,1.261286,1.1460292,0.66409117,0.5453614,1.0827117,0.1471781,0.5553708,0.9890937,0.9890937
Chau_Phu,10.636733,105.155635,SA,T,05-08-2022,3.2,6600,0.3095542834110436,0.3095542834110436,0.2235681819663666,0.29721158220555893,0.3708549824447513,0.4457094826161298,0.4772597636776904,0.4508230883491617,0.4980619848272355,0.4551833415164003,0.45587753392096064,0.456571726325521,0.4572659187300814,0.45796011113464175,0.4586543035392021,0.43641348669620283,0.4141726698532036,0.38282282293242326,0.35147297601164285,0.3201231290908625,0.2479161242476653,-0.0114736106954006,0.30801436,0.4754129,0.25957334,0.14619611,0.14420521,0.1067333,1.0137384,0.82955074,1.2381117,0.95873946,0.97538096,1.2744418,0.8891732,1.0037901,1.2119504,1.2555449,0.21719697,0.2317914,0.2317914
Chau_Phu,10.649258,105.142121,SA,D,05-08-2022,1.75,6000,0.2710140056217154,0.2710140056217154,0.2044384329143108,0.1994062842754368,0.1943741356365628,0.4176326576498139,0.4611792435114906,0.3752250969780108,0.5142689553623765,0.4573154039988419,0.4585810337186123,0.4598466634383827,0.4611122931581531,0.4474344132050859,0.4337565332520188,0.2329260178856392,0.4589837791812522,0.4256306674173056,0.39227755565335903,0.3589244438894124,0.3260297380441673,0.3260297380441673,0.6870979,0.73941094,0.13890965,0.523541,0.16624865,0.14517047,0.78159475,0.47774553,0.546047,0.3168162,0.6327029,0.42982757,0.9079232,0.63815576,0.6735496,0.7995799,0.84015733,0.7016928,0.7016928
Chau_Phu,10.663484,105.168203,SA,D,05-08-2022,3.0,6500,0.2481330692123459,0.2481330692123459,0.2072782365941607,0.2729949531619543,0.338711669729748,0.4151480609905044,0.4540948896308541,0.3888039063150036,0.4993139768631722,0.5008166625634999,0.4850632515695657,0.46930984057563147,0.4535564295816973,0.46642419622908954,0.4792919628764818,0.4916822683705792,0.5040725738646766,0.4662161848671463,0.42835979586961587,0.3905034068720855,0.3281528720130697,0.3281528720130697,0.4823509,0.80506814,0.74602973,0.7582941,0.14321765,0.15491022,0.29614484,0.50288993,0.7525173,0.50859755,1.0537015,1.368087,0.9896969,0.82042074,1.0006444,0.554712,1.0922861,0.9914466,0.9914466
Chau_Phu,10.634849,105.13078,SA,T,05-08-2022,4.0,6000,0.0960139212180857,0.4432891690565887,0.2469534444573324,0.2808837893522933,0.31481413424725424,0.3487444791422151,0.3741709316333114,0.3772541713702514,0.4499585365597437,0.3512808402937559,0.3568696194633456,0.3624583986329354,0.3680471778025251,0.39437478598004155,0.420702394157558,0.43151152748886235,0.4423206608201667,0.4376066824357425,0.43289270405131836,0.4281787256668942,0.3857227567702608,0.3857227567702608,0.5928352,0.4827939,0.63153046,0.65259516,0.45819223,0.77495044,0.449146,0.5913645,0.6579574,0.6110185,0.72053695,0.5962632,0.7030038,0.5957993,0.6644877,1.0059962,0.5557607,0.59896135,0.59896135
Chau_Phu,10.612095,105.141919,SA,T,05-08-2022,2.5,6400,0.1307815944158707,0.3843983305975754,0.2923653770460047,0.34016639046171604,0.38796740387742734,0.4357684172931387,0.4741942639586738,0.2931661611257819,0.378242366200525,0.463318571275268,0.45524954399545214,0.44718051671563636,0.4391114894358205,0.4034574271630878,0.4230259569231932,0.34658695008700147,0.2701479432508097,0.3208876963859141,0.3716274495210185,0.4223672026561229,0.2731030215723868,0.2731030215723868,0.1714125,0.21024251,0.428862,0.32359266,0.34994188,0.2293676,0.8718259,0.9748362,1.0685878,1.285779,0.8567369,0.87438226,0.9237897,0.98642755,0.96471417,0.32073668,0.39280248,0.32506105,0.32506105
Chau_Phu,10.623506,105.132794,SA,T,05-08-2022,5.0,6000,0.0475775341629797,0.3916020237178201,0.2503729077609867,0.3122112797418215,0.3740496517226563,0.4358880237034911,0.4644924123295342,0.425837889232232,0.4344677997284756,0.4430977102247193,0.43820876498586675,0.4333198197470142,0.4284308745081617,0.4196630562905677,0.411980640027993,0.3922145164265129,0.3724483928250328,0.3296038997572177,0.28675940668940264,0.2439149136215876,0.2814744082900552,0.2814744082900552,0.1308169,0.29927623,0.55593544,0.42661363,0.28501362,0.2859201,1.1037923,1.0062964,0.8129541,0.95586926,0.9134165,0.6580625,1.1547583,0.88813376,0.78926164,0.60501266,0.41392916,0.5892897,0.5892897
Chau_Phu,10.628311,105.12253,SA,T,05-08-2022,2.0,6500,0.2934908737604638,0.3078579331221708,0.22404003546583,0.2468231454447196,0.26960625542360916,0.2923893654024987,0.3253283516614208,0.2097642969237681,0.5058112900616664,0.3217953296359512,0.33826628543481363,0.35473724123367606,0.3712081970325385,0.3799103062583222,0.4326458987552112,0.44428461737520386,0.4559233359951966,0.4400016268895296,0.42407991778386267,0.4081582086781957,0.2889407652920949,0.2889407652920949,0.6374843,0.92581755,0.31209224,0.3950386,0.48381394,0.6465809,0.52668136,0.58226615,0.47292736,0.579415,0.5423301,0.5066472,0.3103671,0.72300845,0.55132174,0.87234175,0.2805085,0.49824828,0.49824828
Chau_Phu,10.619835,105.201297,SA,T,09-08-2022,1.91,5500,0.1104300154517731,0.2032480129671461,0.1561407335102862,0.2040670198312256,0.251993306152165,0.4968240086585416,0.4897598648914652,0.4759262982284529,0.5387792966924861,0.4703456568109753,0.4689566174768462,0.4675675781427171,0.466178538808588,0.4905055058933805,0.5148324729781729,0.4941156692387443,0.4733988654993156,0.43307617707855794,0.39275348865780024,0.3524308002370426,0.3180217947944683,0.3180217947944683,0.70217985,0.52909726,0.26897407,0.6215696,0.4833652,0.36023426,0.5147319,0.5049373,1.0330851,1.0045216,0.7306086,0.7638938,0.5572791,0.7720781,0.7906626,0.6163891,0.5620821,0.7489151,0.7489151
Chau_Phu,10.633572,105.172813,SA,D,09-08-2022,2.5,6400,0.2012863260841271,0.2049806715485969,0.147795736239617,-0.0333067949738654,0.3017351713295963,0.400111351492239,0.4435037758181168,-0.0564170868613833,0.4843501482602819,0.4610583474815085,0.41863569013843016,0.3762130327953519,0.3337903754522736,0.4149672996040979,0.4961442237559222,0.309847232859043,0.4979112751540291,0.022624036573572,0.18727390000767186,0.3519237634417717,0.3333805194166302,0.3333805194166302,0.50311446,0.50957406,0.3604461,0.7767696,0.157213,0.2572683,0.19001059,0.3372578,0.32553515,0.3379489,1.3104435,0.76778233,0.9797462,0.8277788,1.0424263,0.9628634,0.7031671,0.49241143,0.49241143
Chau_Phu,10.621354,105.162316,SA,D,09-08-2022,2.0,6400,0.2919721129962184,0.2919721129962184,0.2686463110924105,0.25237075850882645,0.2360952059252424,0.4456106980303289,0.4631646217777135,0.195328608119927,0.3662063377905008,0.4230733387074979,0.3972322368257637,0.3713911349440294,0.3455500330622952,0.3913164342242757,0.4370828353862562,0.2443740637954458,0.4122883843942019,0.3701380136591431,0.3279876429240844,0.2858372721890256,0.2436136482908218,0.2436136482908218,0.48300183,0.73465043,0.344983,0.22305265,0.5960217,0.53961736,1.0392122,0.6809778,1.0054456,1.1524554,0.9115692,0.695131,1.0179995,1.1168659,1.0441706,0.86031246,0.47657833,0.41567954,0.41567954
Chau_Phu,10.615175,105.153736,SA,D,09-08-2022,2.3,6500,0.2896575527400577,0.2896575527400577,0.2806297206176852,0.0297155166951783,0.2237384023044975,0.4532149186774403,0.4847015097491383,0.356189108976652,0.3993854950231745,0.4602048447296175,0.4620596580316143,0.4639144713336112,0.465769284635608,0.4663461401229423,0.4669229956102765,0.4744665522318111,0.4820101088533458,0.42823708136564903,0.37446405387795234,0.3206910263902556,0.3052987224438289,0.3052987224438289,0.26141134,0.5987093,0.1083518,0.14665647,0.7905125,0.7861594,0.7534557,0.64086545,1.1321211,1.2556907,1.0874642,0.8600708,0.8312418,0.7575199,1.3641037,0.3901349,0.335094,0.46763954,0.46763954
